,OFFENSE_CODE,Lat,Long
1968,619,42.33019207,-71.09355705
1970,619,42.35332464,-71.05727637
1975,522,42.33285585,-71.07262418
1977,617,42.34965619,-71.16433184
1984,616,42.32264639,-71.07603808
1988,619,42.34615178,-71.07404347
1989,301,42.30915823,-71.06402751
1990,613,42.34862382,-71.08277637
2001,613,42.35902548,-71.05567996
2002,617,42.35118005,-71.07666607
2003,617,42.3523119,-71.0637051
2011,614,42.349155,-71.09392109
2013,617,42.34815229,-71.08450821
2021,520,42.29415023,-71.08175047
2023,619,42.29085881,-71.04906172
2030,301,42.355096,-71.057506
2035,520,42.33267994,-71.109579
2037,301,42.29040923,-71.07693574
2045,613,42.33816387,-71.07461217
2046,614,42.35030915,-71.07988963
2050,614,42.26743777,-71.09683893
2053,616,42.34877575,-71.09606805
2056,301,42.32856401,-71.06835343
2070,614,42.29642169,-71.07045327
2081,619,42.34942864,-71.06536641
2092,562,42.33767953,-71.07529119
2101,614,42.27047035,-71.11264703
2107,614,42.2814533,-71.06391732
2134,614,42.31167571,-71.06721107
2138,520,42.3433703,-71.07552817
2141,301,42.30090969,-71.07425843
2162,614,42.28635986,-71.09088284
2167,619,42.35178454,-71.05590762
2178,619,42.2957638,-71.08756002
2199,617,42.29057504,-71.07165726
2201,311,42.28841085,-71.04710091
2206,301,42.35019071,-71.0616948
2208,613,42.26090426,-71.11456834
2217,619,42.35512339,-71.0608798
2225,617,42.34095802,-71.06760101
2227,619,42.3710588,-71.04227322
2228,617,42.3710588,-71.04227322
2231,619,42.349155,-71.09392109
2234,616,42.36165196,-71.05630529
2244,613,42.27357721,-71.0677043
2246,613,42.35118005,-71.07666607
2247,617,42.37620267,-71.03979926
2250,619,42.31508518,-71.08508813
2265,1304,42.34862382,-71.08277637
2267,617,42.29666202,-71.06121836
2268,614,42.33277041,-71.03190309
2277,616,42.35009599,-71.0773211
2286,613,42.35997967,-71.05474135
2293,542,42.38777475,-71.01769231
2297,617,42.31915678,-71.10067583
2302,614,42.31506898,-71.09746579
2304,615,42.27938152,-71.07661753
2307,614,42.32150239,-71.059672
2309,614,42.29233679,-71.04923398
2328,617,42.33204066,-71.05602989
2333,613,42.35450139,-71.05916774
2349,617,42.30700371,-71.08313157
2361,616,,
2362,522,42.3189792,-71.07964653
2378,301,42.28374569,-71.09153583
2388,522,42.3167795,-71.09089034
2395,619,42.2985085,-71.06786956
2402,520,42.348866,-71.08936284
2415,614,42.34826233,-71.15745778
2418,1300,,
2428,613,42.30938437,-71.08262277
2429,617,42.33044113,-71.08373481
2434,522,42.33933205,-71.09168105
2435,615,42.32121288,-71.08175476
2438,615,42.30599025,-71.06350762
2448,617,42.30066139,-71.08328208
2454,614,42.33049422,-71.04342091
2458,619,42.36478915,-71.03234663
2472,613,42.26194848,-71.10971613
2475,617,42.37574129,-71.06020189
2477,614,42.3492468,-71.08956259
2495,522,42.35279529,-71.13475583
2503,619,42.3770895,-71.06306792
2513,614,42.33720797,-71.04159803
2534,614,42.28581121,-71.07115483
2549,614,42.34634313,-71.08482013
2556,520,42.25109643,-71.11540455
2558,614,42.34945353,-71.08644334
2564,619,42.34188296,-71.07817738
2565,619,42.33146325,-71.0501256
2567,613,42.35942556,-71.05288819
2576,361,42.27380942,-71.11996035
2580,619,42.27219089,-71.09351043
2595,614,42.33719922,-71.0425015
2599,613,42.35059717,-71.07881031
2600,617,42.3603996,-71.05482846
2607,1300,42.29969646,-71.05715558
2609,619,42.35892253,-71.05635419
2614,619,42.34710196,-71.08841746
2620,619,42.31193478,-71.07341982
2623,617,42.34877575,-71.09606805
2624,617,42.34862382,-71.08277637
2627,613,42.34353469,-71.09980109
2631,616,42.34376458,-71.08866865
2640,613,42.35942556,-71.05288819
2647,617,42.33150648,-71.05446007
2654,619,42.38415612,-71.07257288
2656,301,42.28220579,-71.07791871
2658,617,42.3087073,-71.10821451
2662,615,42.32135546,-71.06586259
2672,613,42.30938437,-71.08262277
2673,619,42.30938437,-71.08262277
2680,615,42.35002256,-71.06762658
2685,614,42.31837322,-71.063563
2687,614,42.3076111,-71.05970561
2693,614,42.31848666,-71.06163397
2695,522,42.27615691,-71.09550303
2696,617,42.27615691,-71.09550303
2697,617,42.35445939,-71.13091268
2701,542,42.34803673,-71.14024723
2717,614,42.34896638,-71.1583436
2720,619,42.34617617,-71.15448684
2737,614,42.30153379,-71.06416629
2747,615,42.30500848,-71.06606441
2764,301,,
2769,613,42.37421104,-71.03918485
2773,520,42.33616808,-71.02923635
2778,301,42.32274491,-71.07799077
2787,301,42.37663167,-71.05593196
2793,301,42.34107005,-71.08255287
2796,614,42.35827471,-71.07057867
2797,614,42.35827471,-71.07057867
